Date,Value1,Value2,Value3,Value4,Value5,Value6,Value7,Value8,Value9,Value10
11/24/2013,68.20971835,77.00685708,65.0189948,76.73805319,67.73720762,76.05721129,66.27487466,74.3059885,67.46499196,72.90200162
11/25/2013,68.23559525,76.95943644,65.06184738,76.70505144,67.73992398,76.04663,66.23890706,74.25201436,67.47853412,72.93875395
11/26/2013,68.28629107,76.92210984,65.06098516,76.6971391,67.72266689,76.06215365,66.20007154,74.21409666,67.45826465,72.90984875
11/27/2013,68.33749812,76.95194899,65.01864818,76.70693577,67.78205622,76.01012989,66.17506846,74.18330585,67.44775023,72.88027108
11/28/2013,68.2510365,76.92130103,64.95359152,76.69141102,67.80640624,75.97725761,66.16285382,74.12874962,67.42434574,72.85875231
11/29/2013,68.23093096,76.92288456,64.98274877,76.68126103,67.75561026,75.94355901,66.15235888,74.1021697,67.424394,72.82943095
11/30/2013,68.23518809,76.90061664,64.98535073,76.68409119,67.73723128,75.89262601,66.13609681,74.08483749,67.41334014,72.79087908
12/1/2013,68.17595404,76.89798554,64.96338601,76.70813233,67.68692355,75.87516765,66.09942591,74.05664159,67.38841441,72.7576844
12/2/2013,68.10533607,76.92202674,64.96515083,76.67899885,67.73208681,75.91089312,66.07707815,74.0671825,67.43122539,72.75872649
12/3/2013,68.14671952,76.9026531,64.95731201,76.70139737,67.67819152,75.88493656,66.0619171,74.00085992,67.40294009,72.70314705
12/4/2013,68.1078832,76.88616691,64.89004324,76.66488951,67.6902882,75.85161255,66.04199336,73.94013096,67.38318152,72.68193165
12/5/2013,68.19961847,76.81120046,64.92568269,76.61806445,67.65068661,75.87135072,66.01703837,73.89863524,67.42967798,72.63948312
12/6/2013,68.18325342,76.72191084,64.94056527,76.59887815,67.6614544,75.79872142,66.02197021,73.87781434,67.47659599,72.61624531
12/7/2013,68.24370039,76.68151447,64.96256631,76.63256068,67.60075475,75.77469361,66.03999975,73.9208185,67.53781671,72.61700388
12/8/2013,68.22760179,76.67198684,65.01636026,76.56926738,67.54522149,75.74467159,65.99776163,73.8346196,67.49330513,72.54997477
12/9/2013,68.24455083,76.67137689,65.05127471,76.59073178,67.53160665,75.65844501,65.91602671,73.76125057,67.44903617,72.48485015
12/10/2013,68.20959001,76.64069645,64.98324931,76.58153706,67.51401493,75.58642678,65.91524931,73.69773174,67.4265186,72.40618263
12/11/2013,68.22817625,76.57307547,64.94162347,76.50945986,67.52256684,75.56946256,65.93035627,73.64131606,67.42455065,72.35196473
12/12/2013,68.24920924,76.55369395,64.89983019,76.47628717,67.47329214,75.58515341,65.88163413,73.56248445,67.47092264,72.32603283
12/13/2013,68.2270425,76.49624159,64.93868431,76.4406476,67.45809845,75.59459524,65.87710825,73.49683202,67.45941773,72.29820877
12/14/2013,68.20203227,76.49872762,64.90352354,76.38515578,67.41647105,75.60686577,65.88659767,73.47068456,67.44566825,72.29250964
12/15/2013,68.19636373,76.47115212,64.88882165,76.37778271,67.40504312,75.55544434,65.90337904,73.42518238,67.42470308,72.29162572
12/16/2013,68.17218412,76.45088469,64.8717515,76.36018678,67.39203339,75.53402096,65.88952703,73.3402132,67.3915899,72.22557322
12/17/2013,68.22502047,76.34270005,64.82897405,76.36693446,67.36743685,75.49494697,65.90386335,73.3012977,67.37007594,72.22307332
12/18/2013,68.24627536,76.31471194,64.81628281,76.32967133,67.29538219,75.49169469,65.91704877,73.20165568,67.41192877,72.21874307
12/19/2013,68.33417174,76.30980213,64.82928058,76.2671755,67.30984833,75.47111344,65.96509973,73.2281395,67.37124476,72.21217132
12/20/2013,68.35929168,76.29870955,64.84966477,76.22331312,67.31798023,75.3939497,65.94814683,73.20488535,67.43113086,72.1345221
12/21/2013,68.42838557,76.23724521,64.82780521,76.22636955,67.3824268,75.32487864,65.99344642,73.16576331,67.48264576,72.05688637
12/22/2013,68.38272737,76.21051185,64.80803677,76.21518433,67.4000008,75.29160351,65.98069678,73.07446546,67.45347671,72.00411117
12/23/2013,68.39340976,76.1794294,64.80036294,76.21871299,67.35638733,75.27484138,65.98462855,73.04849159,67.49706867,72.00450256
12/24/2013,68.45187701,76.14192598,64.83343686,76.23929366,67.33552245,75.22244767,65.99870692,73.00951119,67.50258042,72.01899848
12/25/2013,68.47655067,76.15037086,64.76512391,76.20310455,67.26315305,75.24757114,66.01353835,72.96725243,67.55021344,71.99398219
12/26/2013,68.46299446,76.12907332,64.81629702,76.10724591,67.2544069,75.20875617,65.97225928,72.94809207,67.6048981,71.98912938
12/27/2013,68.49295107,76.07218592,64.77375037,76.04176455,67.26316564,75.19673718,65.995358,72.89198951,67.58168476,71.97168014
12/28/2013,68.47890648,76.04531084,64.75134081,76.01054863,67.28478125,75.17178732,65.98970254,72.78523523,67.55755962,71.93637392
12/29/2013,68.50493093,75.98281874,64.76852578,76.03795573,67.3292545,75.15917015,65.96995851,72.80657863,67.52656046,71.9447646
12/30/2013,68.4560813,75.94045561,64.8145066,76.00701245,67.26409314,75.14239581,65.95996612,72.80992798,67.54662869,71.90327173
12/31/2013,68.49139735,75.93589789,64.78811012,76.00097283,67.26307625,75.14825917,66.01106857,72.83063753,67.52205545,71.91129249
1/1/2014,68.47811177,75.94230293,64.80924887,76.0042585,67.33541748,75.13512211,66.03016328,72.81476433,67.56528899,71.9178948
1/2/2014,68.50179325,75.90603782,64.75515873,75.97102736,67.34393995,75.17516736,65.97831804,72.73686139,67.61594805,71.92540511
1/3/2014,68.49617301,75.88612469,64.76252717,75.95738596,67.3834631,75.16555369,65.98696641,72.65381908,67.60058385,71.90404181
1/4/2014,68.52415825,75.86620805,64.80398518,75.95240155,67.32358316,75.13593784,66.03681767,72.67430806,67.61289611,71.89798777
1/5/2014,68.52934696,75.84320919,64.79374729,75.94005128,67.32968688,75.14325394,65.99711396,72.63220786,67.65717324,71.88681207
1/6/2014,68.48625687,75.8186411,64.81648065,75.91234909,67.34149908,75.07867329,65.9842014,72.64786154,67.70887347,71.90632411
1/7/2014,68.51825618,75.77824972,64.85069752,75.83067454,67.35444815,75.08167235,66.00838466,72.58336252,67.66000661,71.8829277
1/8/2014,68.47485853,75.77085292,64.888242,75.80399669,67.29462435,75.10056166,66.00485574,72.57134814,67.70749521,71.84296417
1/9/2014,68.44427307,75.75600616,64.90063416,75.77336105,67.34559023,75.08504638,66.021509,72.50924112,67.69761605,71.82098093
1/10/2014,68.43490535,75.75899153,64.84594127,75.80139354,67.29296009,75.06594437,66.03830498,72.50987416,67.76586095,71.84450524
1/11/2014,68.43651044,75.75145499,64.85677409,75.781603,67.34999335,75.05023988,66.05538848,72.50563319,67.75947722,71.85121697
1/12/2014,68.45262286,75.74385232,64.8931126,75.7786873,67.36177178,75.04704385,66.0282181,72.52399774,67.74932323,71.8442001
1/13/2014,68.41633711,75.74572509,64.94392694,75.77446086,67.31798666,75.0361315,66.03484121,72.5293661,67.8179168,71.83471925
1/14/2014,68.49972667,75.72936298,64.9770185,75.79201249,67.31865594,75.02426614,66.0888858,72.53969694,67.84996754,71.81110988
1/15/2014,68.46137957,75.71150663,64.99373862,75.77575015,67.37720483,75.01341533,66.12084203,72.49200803,67.84739569,71.80610722
1/16/2014,68.54031409,75.72597929,65.02267716,75.84630593,67.3707244,75.00686262,66.14569949,72.42677161,67.83228445,71.81113952
1/17/2014,68.63564026,75.72892228,64.98365319,75.80737305,67.41557809,75.00413088,66.18163361,72.46337139,67.82814739,71.79948999
1/18/2014,68.61384022,75.73550409,64.98106199,75.83423598,67.40210606,75.0112952,66.23518164,72.50464174,67.84785496,71.81633653
1/19/2014,68.63341272,75.77164246,65.04322214,75.87355282,67.42342695,75.04358929,66.22356717,72.51025517,67.83335133,71.8033982
1/20/2014,68.65213892,75.83008574,65.04369304,75.93690414,67.44646179,75.02526162,66.27899434,72.54981979,67.7986977,71.8435488
1/21/2014,68.61282233,75.83363909,65.05266436,75.89927103,67.513215,75.02855195,66.31720049,72.5273425,67.80426564,71.8217218
1/22/2014,68.52348728,75.84379707,65.06616645,75.89922728,67.50102837,74.97857074,66.29512206,72.54097744,67.78404025,71.85237963
1/23/2014,68.53386279,75.82425,64.98096131,75.89189483,67.49698714,74.98439321,66.31105006,72.57229758,67.77450938,71.85500964
1/24/2014,68.61519946,75.82067984,65.0175711,75.91074541,67.49950352,74.97987023,66.32027225,72.58842739,67.77332286,71.84852709
1/25/2014,68.63307037,75.80240869,65.0942357,75.9434143,67.50317928,75.04172668,66.3290786,72.59695951,67.81952006,71.86375557
1/26/2014,68.70571945,75.74106294,65.13563313,76.00909363,67.52192675,75.05818887,66.35954207,72.63485584,67.85760694,71.86236889
1/27/2014,68.67830423,75.75825358,65.12088163,75.9770148,67.57478007,75.06855676,66.39862234,72.63428316,67.86153974,71.85194255
1/28/2014,68.71203555,75.78872741,65.08994978,76.00386694,67.60240005,75.07114759,66.35592925,72.68804555,67.8447736,71.83858113
1/29/2014,68.63947999,75.79416843,65.12934777,75.98704408,67.60388288,75.12902919,66.37421502,72.76746969,67.84149477,71.84685739
1/30/2014,68.74352567,75.83414329,65.10254937,75.93229729,67.65869652,75.14708769,66.3667277,72.7937999,67.82418422,71.81186002
1/31/2014,68.71736606,75.87950431,65.01758594,75.92041995,67.66146719,75.22423791,66.40091779,72.85721139,67.79370126,71.83257969
2/1/2014,68.72759347,75.88958837,64.98718738,75.8894916,67.64231554,75.20085306,66.40479099,72.89375768,67.87676049,71.84561359
2/2/2014,68.70399425,75.93343941,64.95226127,75.87983826,67.64966923,75.21278004,66.44731723,72.89834159,67.87983571,71.86481099
2/3/2014,68.67390939,75.98236118,64.95330164,75.92562673,67.63078598,75.25376688,66.44859743,72.93750917,67.87112234,71.90080943
2/4/2014,68.69796103,75.96895064,64.92997329,75.87928819,67.62793504,75.26536878,66.48957819,72.99006809,67.86651542,71.92300242
2/5/2014,68.69480127,76.02887161,64.91989708,75.92086729,67.65665659,75.29172962,66.47473835,73.03377399,67.90587111,71.95197944
2/6/2014,68.73007967,76.09846623,64.8806885,75.95348369,67.69065615,75.3170222,66.47993393,73.09630233,67.89809134,71.96293608
2/7/2014,68.72009941,76.1281087,64.83552386,76.02064759,67.70079844,75.31724039,66.50427767,73.08736837,67.89571262,71.94292473
2/8/2014,68.70532192,76.17388617,64.79246731,75.95674426,67.74452804,75.33211241,66.54841067,73.11976045,67.89764637,71.97393486
2/9/2014,68.73699064,76.20156922,64.85784425,76.00942658,67.68668331,75.38524962,66.60006293,73.15061539,67.8475305,72.03237092
2/10/2014,68.84535886,76.25843953,64.93005885,76.05629976,67.68934288,75.43124766,66.60588547,73.19112624,67.90407734,72.06242088
2/11/2014,68.92459997,76.26357527,64.92717246,76.10340072,67.6131654,75.48637024,66.63454506,73.23633679,67.87163875,72.09051668
2/12/2014,68.83122911,76.23579427,64.9232452,76.12850504,67.7198139,75.55077963,66.61594724,73.26833881,67.87700199,72.09394426
2/13/2014,68.84059504,76.28276699,64.94482424,76.17257417,67.79277694,75.57795203,66.59748915,73.29776377,67.88074264,72.10186516
2/14/2014,68.81637419,76.31945194,64.9006736,76.10564879,67.83617866,75.5402592,66.64142945,73.27889435,67.87755807,72.15242139
2/15/2014,68.85886741,76.34091065,64.8571979,76.11254093,67.86935902,75.56599223,66.57243581,73.32675954,67.85619818,72.19543743
2/16/2014,68.82670829,76.36215574,64.81562063,76.17318311,67.89058602,75.56160881,66.54858881,73.34766628,67.80840062,72.22814967
2/17/2014,68.73140354,76.41033907,64.78197939,76.15470719,67.87821432,75.53252404,66.5409172,73.36077317,67.76198774,72.22360798
2/18/2014,68.70649498,76.43669592,64.84880786,76.16402809,67.91039853,75.54534452,66.53180423,73.40171867,67.75448835,72.22684687
2/19/2014,68.72863106,76.46337671,64.87705664,76.22898487,67.84611475,75.598847,66.50319426,73.45807829,67.74669722,72.28212036
2/20/2014,68.70750105,76.47728669,64.83323162,76.1709636,67.8992085,75.60511443,66.53736363,73.47837458,67.73581526,72.33203735
2/21/2014,68.72528506,76.46599084,64.87039098,76.17402038,67.88994986,75.64768772,66.52303501,73.54382302,67.81052917,72.33982957
2/22/2014,68.76140967,76.48703171,64.83165121,76.18850212,67.95539816,75.62114778,66.50602786,73.55578255,67.78026148,72.3655713
2/23/2014,68.82628202,76.54842079,64.80558056,76.23488715,67.92592033,75.61715532,66.42822309,73.61407279,67.81500081,72.33394363
2/24/2014,68.87264221,76.5477218,64.79404388,76.2112124,67.92271711,75.61837563,66.44541898,73.66209332,67.77639865,72.30834419
2/25/2014,68.89327097,76.53126877,64.75852563,76.21713935,67.87747433,75.58967926,66.36657352,73.68521908,67.80877853,72.35164803
2/26/2014,68.851198,76.54186459,64.71501725,76.18134611,67.9232903,75.60463815,66.4022582,73.69764618,67.79810364,72.40370904
2/27/2014,68.87776514,76.52065199,64.69965856,76.25430464,67.95980427,75.622185,66.35844925,73.74015946,67.76633853,72.43815661
2/28/2014,68.77657026,76.55268373,64.61996485,76.3024464,67.97273147,75.6415026,66.40132793,73.79486419,67.7308595,72.45395892
3/1/2014,68.8694726,76.52242455,64.65860722,76.34143207,67.95428859,75.69384589,66.40937671,73.8404678,67.79817685,72.43380707
3/2/2014,68.9071426,76.58625602,64.64497841,76.32645808,67.95753967,75.76967393,66.37621236,73.91542056,67.76093892,72.48972735
3/3/2014,68.94639359,76.62917444,64.53191374,76.30541679,67.96805364,75.8168926,66.32208479,73.94535744,67.79922674,72.54665848
3/4/2014,68.86742477,76.64384928,64.48809943,76.27995098,67.98984065,75.8153623,66.35438966,73.92812473,67.78364578,72.59632816
3/5/2014,68.88457328,76.65242626,64.46612361,76.31782293,67.99948581,75.82881339,66.36980524,73.88725576,67.74450108,72.54016396
3/6/2014,68.89276468,76.62732479,64.470752,76.30963588,67.98065265,75.82698654,66.36240834,73.93091189,67.78945042,72.57142597
3/7/2014,68.83042546,76.60984954,64.3989426,76.36370464,67.96291749,75.85315147,66.40015723,73.95005307,67.82086529,72.61749217
3/8/2014,68.87056435,76.61336486,64.44913693,76.36649535,68.0140376,75.86056423,66.38460954,73.98241133,67.73334142,72.63552794
3/9/2014,68.88316621,76.65087993,64.43690075,76.38756805,68.01848448,75.86199671,66.43392261,74.01015797,67.70088042,72.61515809
3/10/2014,68.82841929,76.65032491,64.41154891,76.36091423,68.05818593,75.86154832,66.47250682,74.0138193,67.68778931,72.64732684
3/11/2014,68.84294946,76.7099708,64.46085722,76.35706875,68.08586897,75.88130979,66.4901227,74.03024713,67.61229614,72.69146677
3/12/2014,68.88006754,76.69383618,64.46601742,76.34604598,68.08599697,75.87020331,66.49299744,74.04700101,67.59246421,72.67434271
3/13/2014,68.94033251,76.70822928,64.46178104,76.41305729,68.11635738,75.89273985,66.53372341,74.02622126,67.58274415,72.6647355
3/14/2014,68.94490468,76.69370223,64.44860202,76.43429379,68.14607704,75.87787528,66.51424169,74.04487423,67.5461645,72.69828604
3/15/2014,68.9584855,76.68153233,64.46141655,76.40297684,68.11365249,75.92475463,66.53534928,74.09122268,67.51357936,72.68378019
3/16/2014,68.91241956,76.69119813,64.4614012,76.40423135,68.17882613,75.92135929,66.56480981,74.11004488,67.50672571,72.68562323
3/17/2014,68.85799329,76.7141935,64.51757536,76.42050723,68.11669666,75.9522063,66.60306769,74.10626781,67.5367534,72.67402612
3/18/2014,68.86990781,76.75436847,64.59554477,76.45979603,68.10526816,75.94126961,66.59031799,74.17846353,67.524959,72.69054462
3/19/2014,68.90506385,76.81093541,64.55314668,76.49126087,68.10509106,75.98251981,66.63994162,74.22679693,67.50075706,72.73289636
3/20/2014,68.91020592,76.85742973,64.53901415,76.50000083,68.12689944,76.04218066,66.62895498,74.20289443,67.49085925,72.75494893
3/21/2014,68.95189831,76.8883373,64.54016483,76.50128993,68.12564422,76.01950154,66.65208869,74.2310917,67.45853427,72.77125957
3/22/2014,68.902384,76.86754928,64.52950383,76.47476749,68.1982582,76.02668721,66.67222296,74.21669504,67.45143088,72.80824973
3/23/2014,68.9430085,76.8416531,64.55445949,76.47365533,68.19303553,75.99630657,66.68842577,74.17978132,67.4147861,72.80961827
3/24/2014,68.89634638,76.81383252,64.54398088,76.45576177,68.18645564,76.01899204,66.64564946,74.13439558,67.37181415,72.79279487
3/25/2014,68.83251684,76.82928034,64.5945188,76.42278283,68.20163831,76.01418307,66.61934503,74.10823292,67.41092077,72.81963755
3/26/2014,68.84320019,76.8039282,64.58352217,76.37378231,68.21599624,76.042392,66.63711165,74.07350669,67.422342,72.79912734
3/27/2014,68.74618311,76.81011822,64.51562559,76.36887217,68.2212705,75.99737525,66.63827089,74.10206828,67.46500894,72.76965127
3/28/2014,68.67959397,76.80592749,64.48893042,76.33275882,68.26497266,75.99310178,66.64535585,74.07028825,67.45891153,72.79800462
3/29/2014,68.73055442,76.82839793,64.46564394,76.30660712,68.25822711,76.00395721,66.67763765,74.05442171,67.50513309,72.77642243
3/30/2014,68.63786681,76.84922188,64.48546659,76.28608307,68.2488358,76.02952155,66.69134169,74.0856867,67.48755812,72.80582072
3/31/2014,68.64858841,76.8102606,64.44189268,76.29726952,68.23741708,76.03586439,66.67497692,74.14241764,67.45784573,72.78919021
4/1/2014,68.6597033,76.78294099,64.41268087,76.30459595,68.28830533,76.04788188,66.72142352,74.20254873,67.45545718,72.77043844
4/2/2014,68.60853898,76.80196174,64.36614958,76.24952827,68.30082659,76.07038832,66.70354753,74.22899634,67.44191603,72.77328269
4/3/2014,68.52423001,76.7993058,64.32738244,76.17470015,68.3052138,76.04971505,66.71652498,74.18280458,67.43369025,72.75549112
4/4/2014,68.43387329,76.82039909,64.29903243,76.19315599,68.32288477,76.03192222,66.694523,74.22216977,67.36269979,72.79048705
4/5/2014,68.4433374,76.76811957,64.29016686,76.18662552,68.31201159,75.97950504,66.69517064,74.21545147,67.37453248,72.77218485
4/6/2014,68.43876447,76.76120687,64.29234947,76.15718243,68.30768328,75.94145229,66.73144322,74.24683284,67.39963244,72.80513235
4/7/2014,68.47508801,76.76171233,64.24290929,76.16163578,68.3099351,75.94885013,66.73020259,74.26533455,67.38214852,72.79828289
4/8/2014,68.45052533,76.78063642,64.21835261,76.14501309,68.31112978,75.96682713,66.7513979,74.23833853,67.42141806,72.82150164
4/9/2014,68.37480992,76.75410279,64.24453237,76.09726902,68.3166166,75.94686989,66.76446489,74.1920172,67.4161493,72.80474625
4/10/2014,68.31933791,76.80953353,64.198658,76.06677983,68.30681275,75.95814732,66.75280911,74.16068301,67.40658627,72.80134944
4/11/2014,68.34724464,76.79846616,64.15608603,76.04616387,68.29563806,75.99664783,66.73887276,74.10755625,67.39550546,72.79617063
4/12/2014,68.34018316,76.80687806,64.17081059,76.0073726,68.3036266,75.96642076,66.76783872,74.15289796,67.41906144,72.7392196
4/13/2014,68.34582485,76.8035999,64.14988586,76.03735284,68.32130196,75.94393797,66.79006349,74.11530893,67.37490636,72.73210303
4/14/2014,68.35961669,76.81239273,64.19151187,76.03239264,68.36149242,75.97688039,66.77176973,74.0790924,67.35917361,72.70692514
4/15/2014,68.29470136,76.76803458,64.22585247,76.03147514,68.36176493,75.95887608,66.76018989,74.04929232,67.35258216,72.69098851
4/16/2014,68.23051234,76.68406385,64.22243537,76.034607,68.3381482,75.95362161,66.75479151,74.05029818,67.35427545,72.70463919
4/17/2014,68.17999003,76.70130726,64.2627985,76.03223171,68.40770607,75.97196046,66.78413232,74.00370173,67.37136915,72.68003026
4/18/2014,68.17660611,76.67135841,64.27598029,76.04326208,68.42468711,75.93536193,66.81783395,74.00817767,67.40706041,72.64382337
4/19/2014,68.20149311,76.6212537,64.2177402,76.04763953,68.4907328,75.93161927,66.76722764,73.97369909,67.38648606,72.67231118
4/20/2014,68.22700405,76.60410665,64.17786686,76.07420495,68.49276899,75.92079882,66.74334152,73.96463481,67.44543427,72.65437273
4/21/2014,68.16799861,76.59886459,64.19023269,76.08002323,68.50265369,75.86512121,66.74478549,73.92562294,67.42915872,72.64582033
4/22/2014,68.17057623,76.57891172,64.16789238,76.11009403,68.47895305,75.86707055,66.76511368,73.89357463,67.4187311,72.64158592
4/23/2014,68.11905452,76.56107292,64.17919734,76.13987041,68.47388356,75.82742196,66.79789802,73.91176979,67.4601874,72.5829165
4/24/2014,68.0171325,76.55026082,64.11982621,76.13485329,68.42219099,75.81901752,66.81193589,73.85295949,67.50140582,72.56810174
4/25/2014,68.05131412,76.49897342,64.11244924,76.15229902,68.42713095,75.83827983,66.79198599,73.82369093,67.47823184,72.56391107
4/26/2014,68.07510299,76.54696173,64.07524292,76.15940887,68.39193547,75.7885248,66.79118705,73.80448348,67.51510807,72.5704562
4/27/2014,68.02495682,76.53341131,64.09470986,76.14328157,68.36874261,75.72459541,66.80277134,73.8079775,67.4946732,72.56314824
4/28/2014,67.99897273,76.49034818,64.1231935,76.14820212,68.31214237,75.67916569,66.78869786,73.75505079,67.44004824,72.49355651
4/29/2014,68.08194826,76.42299154,64.05397459,76.10763752,68.24946312,75.66628796,66.77569084,73.7136979,67.43459704,72.45099858
4/30/2014,68.04903726,76.43620962,64.06786836,76.05397407,68.20219808,75.65583844,66.72994222,73.72214202,67.4771789,72.41368624
5/1/2014,68.0171015,76.39235457,64.05054023,76.01697355,68.14497431,75.6217428,66.78604534,73.70382334,67.52289771,72.37964067
5/2/2014,68.03662019,76.37556494,64.02674337,75.94240588,68.14299241,75.60078994,66.75262813,73.70665626,67.57103776,72.36346348
5/3/2014,68.00423079,76.33821881,64.04721993,75.95017601,68.1055785,75.53214566,66.75644371,73.64345751,67.55542505,72.36542487
5/4/2014,68.04498651,76.3235056,64.02863588,75.97271381,68.11671125,75.4797529,66.75716082,73.65190945,67.53943394,72.31590613
5/5/2014,68.01245769,76.20157261,64.05513869,75.92226178,68.17243641,75.48251552,66.75886904,73.68471342,67.51163114,72.28762748
5/6/2014,67.99352372,76.1392588,64.00862708,75.92872138,68.23124289,75.4498955,66.70298099,73.63041907,67.58000862,72.25515777
5/7/2014,67.98752466,76.10629752,64.04438645,75.89858838,68.2497361,75.44773319,66.70383813,73.57811449,67.63209386,72.18334229
5/8/2014,68.0027495,76.07832237,64.08938112,75.90518956,68.21008536,75.43421866,66.65982915,73.55482001,67.65326517,72.16012346
5/9/2014,67.97069735,76.07332008,64.11055381,75.92705043,68.17565326,75.40927124,66.65627147,73.49037581,67.64308386,72.12378841
5/10/2014,68.0169226,76.08523982,64.07976221,75.90186744,68.20423638,75.41317665,66.65323216,73.46257676,67.69357767,72.08234471
5/11/2014,68.01355682,76.07590496,64.12363359,75.92187072,68.2325933,75.39450258,66.67567303,73.41589887,67.64689285,72.07416094
5/12/2014,67.97884364,76.0074886,64.14542953,75.90087211,68.21050463,75.33788543,66.67396479,73.38623832,67.62195179,72.0888954
5/13/2014,68.07013633,75.9752067,64.11191553,75.8599,68.15538673,75.35603661,66.67386957,73.35179102,67.66634503,72.00856929
5/14/2014,68.04433927,75.9636292,64.13413131,75.80302374,68.10023648,75.30702369,66.73226402,73.33723491,67.73142328,72.00468683
5/15/2014,68.01389798,75.93030692,64.1548642,75.74764669,68.0531595,75.237711,66.70717613,73.27550098,67.71846114,71.98065962
5/16/2014,68.03515983,75.91702376,64.12913467,75.73401561,68.0813095,75.19916208,66.73206288,73.24383385,67.78124366,71.9777365
5/17/2014,67.98865222,75.92248203,64.10870002,75.72877451,68.10391241,75.22816994,66.73798953,73.26882403,67.77260928,71.98849685
5/18/2014,67.90694761,75.92430273,64.09421509,75.75630488,68.03575682,75.22183078,66.804539,73.18655478,67.83816014,71.99719099
5/19/2014,67.92809016,75.91661841,64.13708641,75.73545715,68.05863989,75.19976313,66.81681099,73.18015431,67.86411842,72.01911376
5/20/2014,67.97485486,75.89831155,64.09510869,75.7810052,67.99502077,75.13496313,66.8328914,73.17838177,67.84301664,72.01507548
5/21/2014,67.93935024,75.89095424,64.11506733,75.69802022,67.94805603,75.10141596,66.81944409,73.12064952,67.82612578,72.00520422
5/22/2014,67.95159496,75.90801455,64.14650286,75.65093294,67.95762183,75.06956025,66.84411405,73.08976522,67.83460034,72.00179329
5/23/2014,67.93191223,75.88314576,64.20154291,75.62286413,68.03446553,75.03421278,66.90033804,73.00519849,67.77034429,71.97096305
5/24/2014,67.85961991,75.82479549,64.2225169,75.60187355,67.98128734,74.9648869,66.93475018,72.97289207,67.8339066,71.98685119
5/25/2014,67.87200355,75.81672547,64.21824349,75.64310452,67.92726608,74.98134025,66.94373243,72.96303864,67.84204654,72.00474304
5/26/2014,67.88968074,75.77799458,64.25052649,75.56989948,67.97049857,74.98863561,66.92211243,72.91945239,67.81287102,72.01169331
5/27/2014,67.84979966,75.76019807,64.26387096,75.56673058,67.93289428,74.92739887,66.92203208,72.83857717,67.80055334,72.00807391
5/28/2014,67.84083551,75.77658905,64.30855775,75.57805519,67.95249704,74.93968739,66.95310503,72.87507492,67.80076885,71.99466855
5/29/2014,67.84302368,75.76981135,64.35866429,75.58931403,67.96839031,75.00507396,67.01543816,72.83165197,67.7861371,71.9884132
5/30/2014,67.79572754,75.7660899,64.38139523,75.60218849,67.92387825,75.00495218,67.00651445,72.8024124,67.76728036,72.00070826
5/31/2014,67.83164854,75.72008374,64.43478377,75.56853213,67.95457614,74.97958773,67.0567206,72.74959172,67.74548554,71.96047382
6/1/2014,67.8284483,75.7298894,64.44760075,75.48990475,67.93941256,74.94260243,67.08022071,72.79453604,67.66837835,71.94561359
6/2/2014,67.79068839,75.74937877,64.45487926,75.48098678,67.907332,74.91493303,67.09373572,72.73079169,67.64332923,71.96847739
6/3/2014,67.82032716,75.72608667,64.46369509,75.4970012,67.92372301,74.94242083,67.0899651,72.78189553,67.63673408,71.95371858
6/4/2014,67.87367972,75.73069494,64.48617912,75.49607161,67.92782525,74.97468508,67.16093422,72.80467054,67.67165903,71.94431362
6/5/2014,67.89242377,75.71446866,64.52492738,75.5325229,67.94650026,74.94096928,67.17754252,72.79064934,67.67130045,71.95145018
6/6/2014,67.96286402,75.68831734,64.58098297,75.49470657,67.96957067,74.96897642,67.21802045,72.81657746,67.6346942,71.91992701
6/7/2014,67.92976556,75.71604011,64.59367767,75.52365325,67.98254113,74.95575641,67.19883463,72.77617932,67.59895551,71.89548319
6/8/2014,67.91023132,75.75111204,64.60504637,75.54547522,67.95900697,74.92880218,67.19325414,72.7462924,67.57915817,71.91385298
6/9/2014,67.96677377,75.7802825,64.62564251,75.58305929,67.96573506,74.92638025,67.23029787,72.78714878,67.56899865,71.91212237
6/10/2014,68.03223204,75.80478034,64.58642163,75.62561584,67.92278105,74.91378693,67.25421763,72.85197768,67.60655738,71.93771636
6/11/2014,68.10629056,75.74902159,64.63568961,75.61270332,67.8807333,74.88048053,67.26377248,72.82621875,67.66498639,71.9696958
6/12/2014,68.02357231,75.73548134,64.66781081,75.61686228,67.82064892,74.88568993,67.33390189,72.865147,67.62541101,72.01279129
6/13/2014,68.03248,75.75347274,64.74181865,75.61681073,67.77921666,74.88809553,67.35345076,72.8953674,67.70013265,72.03889806
6/14/2014,68.01125384,75.79226863,64.77259372,75.62504943,67.75898376,74.8684783,67.37074787,72.89311057,67.69281924,72.07366868
6/15/2014,68.06217042,75.82822489,64.734846,75.6419369,67.83532685,74.83942342,67.38722703,72.88308127,67.75203016,72.08291904
6/16/2014,67.98708184,75.84005964,64.67029469,75.65673832,67.83424216,74.83352713,67.40895715,72.91488272,67.74591079,72.08809216
6/17/2014,68.04368513,75.89587953,64.66870744,75.63531591,67.78618209,74.83640032,67.431287,72.94272059,67.716617,72.12421059
6/18/2014,68.05444886,75.92905988,64.67706542,75.62508972,67.75645181,74.8545824,67.47551785,72.92652761,67.77465443,72.12032342
6/19/2014,68.08389955,75.95743039,64.72565182,75.58983361,67.70840151,74.89720886,67.53637104,72.92722915,67.81557118,72.09564881
