750,74.97
Blade 22\UPyPlotExampleSender\timeBlade 22\\time,Blade 22\UPyPlotExampleSender\yVarBlade 22\\yVar
0.00,607310.90
0.00,607310.90
0.00,607310.90
0.00,607310.90
0.00,607310.90
0.00,607310.90
0.00,607310.90
0.00,607310.90
0.00,607310.90
0.00,607310.90
0.00,607310.90
0.00,607310.90
0.00,607310.90
0.00,607310.90
0.00,607310.90
0.00,607310.90
0.00,598914.90
0.00,588316.40
0.00,579178.60
0.00,568405.90
0.00,558999.20
0.00,548991.60
0.00,538522.40
0.00,528849.20
0.00,518778.90
0.00,508865.00
0.00,499196.20
0.00,489049.60
0.00,478554.60
0.00,468645.60
0.00,458889.10
0.00,448436.40
0.00,439594.10
0.00,428489.60
0.00,418925.80
0.00,409143.10
0.00,398332.90
0.00,388711.20
0.00,378890.10
0.00,368639.80
0.00,358876.30
0.00,349074.50
0.00,338396.80
0.00,328607.90
0.00,318583.80
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
0.00,311018.00
